"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
1778186,1,"LE080SH90FUBINDFAS-1695949",1695949,24.5,"FALSE","1695950:0.43,1695949:0.42,1695951:0.40,1695952:0.37,1695948:0.35,1695947:0.32",5,3
1778484,2,"RE104SH50GQVINDFAS-4567345",4567345,26.7,"FALSE","4567347:0.49,4567346:0.48,4567345:0.41,4567344:0.33,4567343:0.33,4567342:0.33",2,2
1779158,1,"LA037SH86VDTINDFAS-2412787",2412787,26.6,"TRUE","2412787:0.45,2412785:0.44,2412783:0.35,2412781:0.22,2412779:0.13,2412777:0.09",20,4
1780340,2,"UN573SH06IMZINDFAS-4073631",4073631,30.2,"FALSE","4073621:0.57,4073623:0.47,4073627:0.39,4073625:0.38,4073629:0.38,4073631:0.35",1,1
1781045,2,"FI053SH06BCBINDFAS-2019713",2019713,24.77,"FALSE","2019716:0.60,2019717:0.52,2019715:0.51,2019718:0.43,2019714:0.43,2019713:0.37",1,1
1781045,2,"FI053SH83CLOINDFAS-2022909",2022909,24.77,"FALSE","2022912:0.60,2022913:0.52,2022911:0.51,2022914:0.43,2022910:0.43,2022909:0.37",1,1
1782399,3,"PU102SH89YMKINDFAS-2068728",2068728,18.5,"FALSE","2068727:0.60,2068728:0.56,2068729:0.54,2068730:0.50,2068731:0.46,2068732:0.42,2068734:0.40,2068733:0.40",1,1
1783003,2,"AL005SH74XPTINDFAS-3780945",3780945,25.7,"FALSE","3780949:0.57,3780951:0.55,3780953:0.47,3780947:0.47,3780945:0.43,3780943:0.39",1,1
178323,1,"SP265SH15ABCINDFAS-4551897",4551897,26.3,"FALSE","4551896:0.45,4551895:0.45,4551897:0.37,4551894:0.35,4551893:0.26",4,3
178330,1,"LA037SH52UXJINDFAS-2411791",2411791,25.7,"FALSE","2411793:0.60,2411791:0.59,2411789:0.47,2411783:0.33,2411785:0.33,2411787:0.32",2,1
1785062,1,"IN071SH29PWSINDFAS-2103272",2103272,24.7,"FALSE","2103271:0.50,2103272:0.47,2103273:0.47,2103270:0.42,2103274:0.38,2103269:0.35,2103268:0.27",2,2
1786660,2,"FI053SH40JLFINDFAS-1760151",1760151,27.31,"FALSE","1760148:0.49,1760147:0.46,1760149:0.42,1760150:0.35,1760152:0.33,1760151:0.32",2,2
1788359,2,"AN429SH58TQJINDFAS-2528049",2528049,27.3,"FALSE","2528047:0.50,2528049:0.43,2528051:0.42,2528045:0.42,2528043:0.34",2,2
178891,1,"MI162SH52UEDINDFAS-2409039",2409039,25,"TRUE","2409039:0.44,2409041:0.39,2409037:0.37,2409043:0.32,2409035:0.30,2409033:0.26",5,4
1790828,1,"MI162SH94UGJINDFAS-2409391",2409391,26.2,"FALSE","2409389:0.67,2409387:0.58,2409391:0.57,2409385:0.47,2409383:0.36,2409381:0.27",11,3
1791377,1,"ZC657SH76SEHINDFAS-2355655",2355655,24.3,"FALSE","2355657:0.60,2355659:0.52,2355655:0.50,2355661:0.43,2355651:0.40,2355653:0.40",1,1
1794575,2,"KN667SH80TTBINDFAS-3009749",3009749,26.7,"TRUE","3009749:0.50,3009747:0.47,3009745:0.43,3009755:0.37,3009751:0.37,3009753:0.32",2,2
1794930,1,"CA028SH37GQOINDFAS-1299113",1299113,24.3,"TRUE","1299113:0.60,1299114:0.50,1299112:0.50,1299115:0.43,1299111:0.42,1299116:0.40",1,1
1795599,1,"TR637SH97RKSINDFAS-4656623",4656623,25.4,"TRUE","4656623:0.41,4656621:0.40,4656622:0.39,4656624:0.36,4656620:0.29,4656625:0.26",3,3
1796251,2,"AD004SH98KJTINDFAS-3461227",3461227,26.5,"TRUE","3461227:0.57,3461225:0.49,3461229:0.44,3461223:0.36,3461231:0.31,3461233:0.25,3461235:0.18",6,3
1799426,1,"CA027SH64ADJINDFAS-4054237",4054237,23.8,"TRUE","4054237:0.55,4054239:0.54,4054241:0.42,4054235:0.42,4054233:0.35,4054243:0.29",4,2
1799561,2,"CL034SH02UCBINDFAS-2656817",2656817,24.8,"FALSE","2656819:0.57,2656817:0.46,2656821:0.44,2656823:0.37,2656825:0.27",3,2
1803264,1,"SH405SH37NKKINDFAS-4466874",4466874,23.55,"TRUE","4466874:0.57,4466876:0.50,4466872:0.47,4466868:0.43,4466870:0.38,4466878:0.36",3,2
180387,1,"AL007SH86LBTINDFAS-4643409",4643409,25.654,"FALSE","4643410:0.57,4643409:0.50,4643408:0.40,4643407:0.33,4643411:0.28,4643413:0.28,4643412:0.28",3,2
1804248,1,"JC046SH73WTUINDFAS-2121930",2121930,25.55,"TRUE","2121930:0.55,2121929:0.48,2121931:0.46,2121928:0.39,2121927:0.30,2121926:0.24",7,2
1804971,1,"IN071SH89GOGINDFAS-1753854",1753854,24.7,"FALSE","1753855:0.45,1753856:0.42,1753854:0.38,1753853:0.30,1753852:0.23,1753851:0.18",15,3
1805070,1,"LI431SH79KROINDFAS-4459330",4459330,24,"FALSE","4459334:0.39,4459332:0.39,4459330:0.32,4459336:0.32,4459328:0.25,4459338:0.20",15,6
1805142,2,"NI091SH78YQVINDFAS-3309447",3309447,29,"TRUE","3309453:0.47,3309447:0.47,3309457:0.42,3309451:0.37,3309455:0.36,3309449:0.36",2,2
1805234,1,"MY465SH16NDRINDFAS-4203559",4203559,24.3,"TRUE","4203559:0.60,4203557:0.50,4203555:0.50,4203561:0.43,4203553:0.42,4203563:0.40",1,1
180645,2,"AD761SH62QBDINDFAS-3705959",3705959,28.5,"FALSE","3705957:0.50,3705961:0.49,3705955:0.39,3705959:0.39,3705953:0.32,3705951:0.29",2,2
1806608,2,"VA131SH28ONBINDFAS-3762039",3762039,27.94,"FALSE","3762035:0.42,3762037:0.35,3762043:0.28,3762039:0.28,3762041:0.28,3762045:0.23",3,2
180784,2,"FR057SH94RMBINDFAS-4216309",4216309,27.5,"TRUE","4216309:0.57,4216311:0.51,4216307:0.51,4216313:0.44,4216305:0.44,4216303:0.38",3,2
180879,1,"MI162SH50JGZINDFAS-3221047",3221047,24.3,"TRUE","3221047:0.37,3221049:0.31,3221045:0.31,3221051:0.26,3221043:0.26,3221053:0.21",50,8
180879,1,"MI162SH36JLJINDFAS-3221731",3221731,24.3,"TRUE","3221731:0.37,3221733:0.31,3221729:0.31,3221735:0.26,3221727:0.26,3221737:0.21",50,8
1809106,2,"NU094SH32TGLINDFAS-1600019",1600019,26.5,"TRUE","1600019:0.54,1600020:0.53,1600018:0.47,1600021:0.46,1600017:0.39,1600022:0.37",1,1
1812483,1,"LA037SH74UWNINDFAS-2411661",2411661,26.6,"FALSE","2411657:0.49,2411661:0.45,2411659:0.44,2411655:0.36,2411651:0.33,2411653:0.33",2,2
1812487,1,"CR037SH90VCVINDFAS-2118327",2118327,23.622,"FALSE","2118328:0.52,2118327:0.46,2118329:0.41,2118326:0.36,2118330:0.31,2118325:0.20,2118324:0.14",7,4
1812487,1,"FI537SH80OODINDFAS-3470043",3470043,25,"FALSE","3470041:0.55,3470043:0.46,3470039:0.45,3470045:0.39,3470037:0.38,3470047:0.30",7,4
1813661,1,"PU102SH76AGDINDFAS-3498509",3498509,24,"TRUE","3498509:0.72,3498511:0.64,4356954:0.54,3498513:0.47",9,2
1813661,1,"CA027SH62HGNINDFAS-3332215",3332215,22.9,"FALSE","3332217:0.68,3332219:0.66,3332221:0.52,3332215:0.52,3332213:0.43,3332223:0.36",9,2
1816398,2,"BU024SH25SVAINDFAS-1837256",1837256,27.5,"FALSE","1837255:0.49,1837256:0.44,1837257:0.43,1837254:0.43,1837253:0.36,1837252:0.33",2,2
1816777,2,"CR037SH69UVYINDFAS-2117489",2117489,25.4,"TRUE","2117489:0.47,2117488:0.39,2117490:0.38,2117494:0.37,2117493:0.37,2117487:0.34,2117495:0.33,2117492:0.33,2117491:0.33,2117486:0.25",4,3
1819241,1,"PA688SH42BSJINDFAS-2906347",2906347,24.1,"FALSE","2906349:0.49,2906351:0.46,2906347:0.40,2906345:0.33,2906343:0.33,2906341:0.27",2,2
182012,1,"LA037SH83JWYINDFAS-1877553",1877553,23.8,"TRUE","1877553:0.57,1877554:0.47,1877552:0.45,1877551:0.40,1877556:0.39,1877555:0.39",1,1
1820438,1,"CA028SH92FRJINDFAS-1295183",1295183,24.3,"FALSE","1295181:0.44,1295182:0.44,1295183:0.37,1295184:0.29,1295185:0.24,1295186:0.22",5,3
1820438,2,"TO327SH56YPJINDFAS-3932857",3932857,27.3,"TRUE","3932855:0.40,3932857:0.40,3932859:0.33,3932861:0.29,3932863:0.27,3932865:0.26",3,3
1821125,1,"KI520SH43FYUINDFAS-4631242",4631242,25.55,"FALSE","4631241:0.56,4631240:0.54,4631242:0.48,4631239:0.44,4631243:0.40,4631238:0.40",1,1
1823738,1,"MI162SH32JDVINDFAS-3220557",3220557,25,"FALSE","3220555:0.60,3220557:0.50,3220553:0.50,3220559:0.43,3220551:0.42,3220561:0.40",1,1
1828340,1,"FI537SH94ORLINDFAS-3470641",3470641,23.55,"TRUE","3470643:0.43,3470645:0.43,3470641:0.43,3470647:0.37,3470639:0.37,3470649:0.31",3,3
1830424,3,"DI040SH91PZKINDFAS-1720545",1720545,21.16,"TRUE","1720543:0.43,1720545:0.43,1720544:0.42,1720546:0.41,1720542:0.40,1720547:0.38,1720541:0.38,1720548:0.36,1720540:0.36,1720539:0.33,1720538:0.31,1720537:0.29",3,3
1830424,3,"DI040SH25KBAINDFAS-1985599",1985599,21.16,"TRUE","1985597:0.43,1985599:0.43,1985598:0.42,1985600:0.41,1985601:0.38,1985602:0.36",3,3
1830424,3,"TW177SH71XAAINDFAS-1551294",1551294,21.16,"TRUE","1551292:0.43,1551294:0.43,1551293:0.42,1551295:0.41,1551296:0.38,1551297:0.36",3,3
183143,2,"BU024SH26SUZINDFAS-1837246",1837246,25.1,"FALSE","1837247:0.40,1837249:0.40,1837250:0.35,1837246:0.35,1837248:0.35,1837251:0.30",6,4
1832790,1,"CA028SH22JKNINDFAS-977411",977411,23.55,"TRUE","977411:0.67,977410:0.58,977412:0.55,977413:0.44,977414:0.36,977415:0.33",2,1
1834719,1,"LE080SH90FUBINDFAS-1695948",1695948,23.8,"FALSE","1695949:0.44,1695948:0.41,1695947:0.38,1695950:0.38,1695951:0.34,1695952:0.31",9,5
1837,1,"IL755SH16WQPINDFAS-3016101",3016101,22.9,"FALSE","3016103:0.57,3016101:0.51,3016099:0.44,3016105:0.41,3016109:0.39,3016107:0.39",1,1
1837,1,"IL755SH16WQPINDFAS-3016103",3016103,23.8,"TRUE","3016103:0.57,3016101:0.51,3016099:0.44,3016105:0.41,3016109:0.39,3016107:0.39",1,1
1837053,1,"LA077SH02ISNINDFAS-4697385",4697385,24.3,"TRUE","4697385:0.89,4697386:0.74,4697390:0.73,4697387:0.63,4697389:0.62,4697388:0.50",14,1
1840002,1,"CA028SH18WIVINDFAS-1549902",1549902,25,"FALSE","1549903:0.60,1549902:0.52,1549904:0.51,1549901:0.43,1549900:0.40,1549899:0.40",1,1
1841193,2,"AN429SH84KGXINDFAS-1307298",1307298,26.7,"FALSE","1307297:0.50,1307296:0.46,1307298:0.42,1307299:0.36,1307300:0.33",2,2
1842059,1,"BL542SH50NDTINDFAS-3527093",3527093,25,"TRUE","3527093:0.46,3527095:0.41,3527103:0.41,3527101:0.35,3527097:0.33,3527099:0.30",9,4
1842651,3,"WI880SH39IEUINDFAS-1406816",1406816,18.3,"NOPRED","1406816:0.30,1406815:0.29,1406817:0.29,1406814:0.28",9,6
184676,1,"MI162SH00JIXINDFAS-3221353",3221353,25.55,"TRUE","3221353:0.50,3221343:0.50,3221351:0.44,3221349:0.35,3221347:0.33,3407645:0.33,3221345:0.33",2,2
1847667,1,"LA858SH12IIHINDFAS-2036338",2036338,24.7,"FALSE","2036340:0.41,2036336:0.40,2036339:0.40,2036337:0.38,2036338:0.34,2036335:0.34",3,3
1850098,1,"RO108SH35BTWINDFAS-4002374",4002374,23,"FALSE","4002376:0.50,4002374:0.44,4002378:0.41,4002380:0.33,4002382:0.27,4002384:0.25",4,3
1851439,1,"LA832SH52BEHINDFAS-3260819",3260819,26.4,"FALSE","3260815:0.48,3260817:0.47,3260813:0.45,3260819:0.40,3260821:0.37,3260823:0.36",2,2
1852724,1,"MI162SH50FKZINDFAS-3212803",3212803,23,"TRUE","3212805:0.43,3212803:0.43,3212807:0.35,3212809:0.29,3212799:0.29,3212801:0.29",3,3
1854580,1,"IN071SH60FELINDFAS-3800527",3800527,21.6,"FALSE","3800529:0.66,3800527:0.58,3800531:0.56,3800533:0.45,3800535:0.33,3800539:0.27,3800537:0.27",3,1
1855804,1,"CA028SH63FSMINDFAS-1295355",1295355,23.6,"TRUE","1295355:0.49,1295356:0.41,1295357:0.33,1295360:0.28,1295358:0.28,1295359:0.27",3,2
1855804,1,"RO108SH33KBQINDFAS-678919",678919,23,"TRUE","678919:0.57,678920:0.50,678921:0.40,678922:0.31,678924:0.29,678923:0.29",3,2
1857476,1,"MI162SH34JHPINDFAS-3221149",3221149,25,"FALSE","3221147:0.67,3221149:0.56,3221145:0.55,3221139:0.47,3221143:0.47,3221141:0.37",5,2
1857476,1,"LA037SH08UVFINDFAS-2411453",2411453,24.9,"FALSE","2411451:0.59,2411453:0.57,2411455:0.45,2411449:0.45,2411447:0.37,2411457:0.31",5,2
1859945,3,"KI446SH25GNAINDFAS-1518902",1518902,10.75,"NOPRED","1518905:0.14,1518904:0.14,1518906:0.14,1518903:0.13,1518907:0.13,1518902:0.12",59,15
1860189,1,"CA028SH06WJHINDFAS-1549975",1549975,25.55,"TRUE","1549975:0.59,1549974:0.51,1549976:0.50,1549973:0.42,1549972:0.31,1549971:0.24",13,3
1860492,1,"MI877SH56NTFINDFAS-3050023",3050023,24.3,"TRUE","3050023:0.39,3050021:0.37,3050025:0.32,3050019:0.32,3050027:0.27,3050029:0.20",8,4
1863180,1,"LE080SH89FUCINDFAS-1695956",1695956,25.1,"FALSE","1695957:0.72,1695958:0.72,1695956:0.67,1695955:0.57,1695954:0.44,1695953:0.39",4,1
186383,1,"TO327SH96ZDFINDFAS-3934695",3934695,26.6,"FALSE","3934691:0.53,3934689:0.52,3934693:0.44,3934687:0.44,3934695:0.36,3934697:0.27,3934699:0.20",3,2
186440,1,"RE105SH52TTVINDFAS-3483505",3483505,26.5,"FALSE","3483503:0.53,3483501:0.53,3483499:0.40,3483505:0.39",1,1
1866155,2,"FI053SH94YUZINDFAS-1909204",1909204,24.77,"TRUE","1909205:0.56,1909204:0.56,1909206:0.47,1909207:0.40,1909209:0.39,1909208:0.38",1,1
1869492,1,"WE286SH68RNVINDFAS-4534668",4534668,23.7,"FALSE","4534671:0.47,4534668:0.43,4534670:0.40,4534669:0.37,4534673:0.34,4534672:0.26",4,3
1871460,1,"CA027SH06KTLINDFAS-2871787",2871787,24.9,"FALSE","2871791:0.49,2871785:0.47,2871783:0.42,2871789:0.38,2871781:0.37,2871787:0.34",2,2
1871460,1,"BL542SH84RRJINDFAS-2522813",2522813,25,"FALSE","2522807:0.49,2522809:0.45,2522817:0.44,2522811:0.39,2522815:0.36,2522813:0.33",2,2
1874245,2,"FI053SH82CLPINDFAS-2022915",2022915,24.77,"FALSE","2022917:0.50,2022918:0.47,2022919:0.46,2022916:0.43,2022920:0.39,2022915:0.36",2,2
1874245,2,"CL034SH84RZZINDFAS-4094297",4094297,25.7,"TRUE","4094299:0.47,4094297:0.47,4094301:0.46,4094295:0.37,4094303:0.35,4094293:0.29",2,2
1878492,1,"AD113SH38ZDPINDFAS-2309872",2309872,23.64,"FALSE","2309871:0.54,2309872:0.46,2309873:0.38,2309874:0.30,2309875:0.21,2309876:0.18",7,3
1879301,2,"YE982SH31CQAINDFAS-4178312",4178312,26.95,"FALSE","4178310:0.55,4178312:0.46,4178318:0.40,4178314:0.40,4178316:0.39",1,1
1881418,1,"LA077SH10JNTINDFAS-4077049",4077049,25.55,"FALSE","4077047:0.56,4077045:0.54,4077049:0.48,4077043:0.44,4077041:0.40,4077051:0.40",1,1
1881627,1,"CR037SH88VCXINDFAS-3731947",3731947,26.67,"FALSE","2118342:0.54,2118341:0.48,3731945:0.44,2118340:0.41,3731947:0.40,2118339:0.39,2118338:0.32,2118337:0.28",1,1
1882482,1,"YE982SH67ZEUINDFAS-1741002",1741002,25.45,"FALSE","1741001:0.57,1741002:0.51,1741000:0.50,1741003:0.46,1740999:0.43,1740998:0.36",3,2
1882482,1,"YE982SH64NILINDFAS-1418829",1418829,25.85,"FALSE","1418827:0.57,1418828:0.51,1418826:0.50,1418829:0.46,1418825:0.43,1418824:0.36",3,2
1883802,1,"IN071SH94FGZINDFAS-3800995",3800995,22.7,"FALSE","3800999:0.56,3801001:0.54,3800997:0.46,3800989:0.46,3800991:0.38,3800995:0.38,3800993:0.33",1,1
1884392,1,"IL755SH24WQHINDFAS-3016061",3016061,26.6,"TRUE","3016061:0.60,3016059:0.59,3016057:0.47,3016051:0.33,3016053:0.33,3016055:0.32",2,1
1886017,1,"LA037SH70USVINDFAS-2411079",2411079,22.9,"TRUE","2411079:0.49,2411081:0.47,2411077:0.43,2411083:0.34,2411087:0.33,2411085:0.32",2,2
1886017,1,"LA037SH30UUJINDFAS-2411317",2411317,22.9,"TRUE","2411317:0.49,2411319:0.47,2411315:0.43,2411321:0.34,2411325:0.33,2411323:0.32",2,2
1887238,1,"MY465SH00GFBINDFAS-3390409",3390409,26.2,"TRUE","3390409:0.62,3390407:0.52,3390405:0.44,3390403:0.34,3390401:0.24,3390399:0.23",9,4
1887885,1,"CA027SH80IUHINDFAS-3219981",3219981,24.9,"TRUE","3219981:0.65,3219983:0.56,3219979:0.48,3219985:0.42,3219977:0.34,3219975:0.33",2,1
1888297,1,"MY465SH98GFDINDFAS-3390417",3390417,25,"FALSE","3390415:0.60,3390417:0.50,3390413:0.50,3390419:0.43,3390411:0.42,3390421:0.40",1,1
1890946,2,"LI846SH04GHJINDFAS-4068339",4068339,28,"FALSE","4068337:0.48,4068335:0.46,4068339:0.44,4068341:0.38,4068343:0.31",2,2
1891716,2,"PR101SH82RCRINDFAS-4592200",4592200,25.4,"TRUE","4592200:0.56,4592201:0.52,4592202:0.48,4592203:0.40,4592204:0.38",1,1
1892447,1,"SH405SH48CETINDFAS-4245541",4245541,25.55,"TRUE","4245541:0.78,4245543:0.68,4245539:0.66,4245545:0.55,4245547:0.42,4245549:0.32",5,1
1892447,1,"SH405SH48CETINDFAS-4245543",4245543,25,"FALSE","4245541:0.78,4245543:0.68,4245539:0.66,4245545:0.55,4245547:0.42,4245549:0.32",5,1
1892997,1,"IN071SH75NSMINDFAS-4584542",4584542,22.7,"FALSE","4584544:0.56,4584545:0.54,4584543:0.46,4584540:0.46,4584541:0.38,4584542:0.38",1,1
1894794,1,"CA028SH59FSQINDFAS-1295381",1295381,24.3,"TRUE","1295381:0.50,1295380:0.45,1295382:0.42,1295379:0.38,1295383:0.35,1295384:0.33",2,2
189495,1,"SO714SH78XLTINDFAS-3780319",3780319,23.3,"TRUE","3780319:0.57,3780321:0.54,3780317:0.48,3780323:0.44,3780325:0.36,3780327:0.26",21,6
1896654,2,"UN573SH88MNVINDFAS-3583615",3583615,27.4,"FALSE","3583617:0.60,3583615:0.52,3583619:0.51,3583613:0.43,3583609:0.39,3583611:0.39",1,1
1896654,2,"UN573SH88MNVINDFAS-3583617",3583617,28,"TRUE","3583617:0.60,3583615:0.52,3583619:0.51,3583613:0.43,3583609:0.39,3583611:0.39",1,1
1898369,1,"LA009SH92DCTINDFAS-3147457",3147457,24.7,"TRUE","3147457:0.60,3147459:0.60,3147455:0.50,3147461:0.50,3147453:0.39,3147451:0.30,3147449:0.20",13,4
1898369,1,"JC046SH39GNCINDFAS-2030787",2030787,25.55,"FALSE","2030786:0.65,2030787:0.56,2030785:0.54,2030788:0.47,2030784:0.43,2030783:0.35",13,4
1899566,2,"RE104SH50GQVINDFAS-4567345",4567345,26.7,"FALSE","4567344:0.50,4567343:0.47,4567342:0.43,4567345:0.42,4567347:0.41,4567346:0.36",2,2
1899566,2,"WO136SH33JDAINDFAS-4455316",4455316,26.7,"FALSE","4455314:0.50,4455312:0.47,4455316:0.42,4455318:0.41,4455310:0.40",2,2
1899762,1,"LA037SH32UUHINDFAS-2411305",2411305,23.8,"TRUE","2411305:0.44,2411307:0.43,2411309:0.34,2411303:0.34,2411313:0.28,2411311:0.23",12,4
1900993,2,"WO136SH66ULLINDFAS-3660349",3660349,27.9,"FALSE","3660345:0.50,3660341:0.48,3660343:0.47,3660347:0.42,3660349:0.33,3660351:0.31",2,2
1902809,1,"WE286SH92GHRINDFAS-2805183",2805183,25.7,"TRUE","2805183:0.58,2805181:0.55,2805185:0.48,2805179:0.47,2805177:0.39,2805175:0.38",1,1
1902809,1,"WE286SH64VGPINDFAS-2299013",2299013,25.2,"FALSE","2299014:0.58,2299013:0.55,2299015:0.48,2299012:0.47,2299011:0.39,2299010:0.38",1,1
1902809,1,"TO327SH64ZELINDFAS-3934899",3934899,26,"FALSE","3934897:0.57,3934899:0.54,3934895:0.47,3934901:0.45,3934893:0.40,3934903:0.36",1,1
1902882,2,"NI091SH96VLVINDFAS-4225877",4225877,30,"TRUE","4225877:0.65,4225887:0.62,4225875:0.49,4225885:0.46,4225879:0.30,4225883:0.29,4225881:0.25",3,1
1903026,2,"RE104SH86BOJINDFAS-2021127",2021127,25.7,"FALSE","2021129:0.42,2021128:0.35,2021127:0.33",5,4
1907562,1,"LA858SH04NXVINDFAS-3467279",3467279,24,"FALSE","3467281:0.62,3467283:0.62,3467285:0.51,3467279:0.51,3467277:0.40,3467275:0.31",8,2
1907562,1,"LA858SH04NXVINDFAS-3467281",3467281,24.7,"TRUE","3467281:0.62,3467283:0.62,3467285:0.51,3467279:0.51,3467277:0.40,3467275:0.31",8,2
1907769,2,"CR037SH56ECTINDFAS-3738487",3738487,27.432,"FALSE","3738479:0.57,3738477:0.47,3738487:0.41,3738485:0.31,3738481:0.28,3738483:0.28",3,2
1910852,1,"JC046SH69UYSINDFAS-2298268",2298268,25.55,"FALSE","2298269:0.60,2298268:0.51,2298267:0.43,2792881:0.40,2298265:0.40,2298266:0.40,2298264:0.40",1,1
1912637,1,"LA037SH10UVDINDFAS-2411443",2411443,25.7,"FALSE","2411441:0.56,2411443:0.48,2411439:0.41,2411445:0.36,2411437:0.29,2411435:0.29",3,2
1912661,1,"CA027SH74AGVINDFAS-4054781",4054781,25.7,"TRUE","4054781:0.48,4054783:0.45,4054779:0.42,4054777:0.30,4054773:0.25,4054775:0.24",4,2
1918255,1,"BE043SH73KTQINDFAS-1581373",1581373,25,"NOPRED","1581375:0.27,1581372:0.27,1581373:0.27,1581371:0.27,1581374:0.27,1581376:0.23",7,7
1922790,1,"ME936SH19MIEINDFAS-4580514",4580514,24.3,"TRUE","4580514:0.50,4580515:0.42,4580513:0.41,4580516:0.35,4580520:0.35,4580517:0.29,4580519:0.28",6,3
1922790,1,"CA027SH10NXDINDFAS-4206369",4206369,24.9,"FALSE","4206371:0.44,4206369:0.43,4206367:0.34,4206373:0.34,4206375:0.28,4206365:0.25",6,3
1922790,1,"CA027SH00NRNINDFAS-4584391",4584391,24.9,"FALSE","4584390:0.44,4584391:0.43,4584394:0.34,4584393:0.34,4584392:0.28,4584395:0.25",6,3
1924934,2,"PR101SH30YHLINDFAS-2842915",2842915,26.7,"TRUE","2842915:0.50,2842917:0.43,2842913:0.42,2842911:0.39,2842909:0.36",6,3
1925535,1,"TR637SH11WRWINDFAS-4363722",4363722,23.7,"TRUE","4363722:0.58,4363720:0.47,4363724:0.45,4363728:0.40,4363726:0.39,4363718:0.38",1,1
1926214,1,"PI727SH34PNTINDFAS-3763779",3763779,25.5,"FALSE","3763777:0.59,3763775:0.52,3763779:0.49,3763773:0.43,3763781:0.40,3763771:0.39",1,1
1926676,1,"MI162SH22UJDINDFAS-2409815",2409815,23.55,"FALSE","2409819:0.58,2409817:0.57,2409821:0.50,2409815:0.46,2409823:0.41,2409813:0.38",4,2
1927729,3,"DI040SH58YFHINDFAS-4548928",4548928,22.86,"FALSE","4548923:0.41,4548924:0.37,4548928:0.33,4548927:0.33,4548926:0.33,4548925:0.33",2,1
1928340,1,"MB095SH36WTNINDFAS-3250649",3250649,24.3,"TRUE","3250649:0.60,3250651:0.50,3250647:0.50,3250653:0.43,3250645:0.42,3250655:0.40",1,1
1928467,1,"RE105SH75ZFOINDFAS-1557002",1557002,25.5,"FALSE","1557001:0.48,1557002:0.44,1557000:0.41,1557003:0.33",2,2
1929402,1,"PU102SH86AFTINDFAS-3498467",3498467,25,"TRUE","3498467:0.57,3498469:0.44,3498465:0.44,3498463:0.31,3498471:0.31,3498461:0.26",3,2
1934557,1,"CA028SH44WJVINDFAS-1436809",1436809,23.55,"FALSE","1436811:0.60,1436812:0.52,1436810:0.50,1436813:0.43,1436808:0.40,1436809:0.40",1,1
1935786,1,"ME936SH98LIJINDFAS-2572137",2572137,25,"FALSE","2572135:0.60,2572137:0.50,2572133:0.50,2572139:0.43,2572131:0.42,2572141:0.40",1,1
1935846,1,"CA027SH30AERINDFAS-4054447",4054447,26.6,"TRUE","4054447:0.48,4054445:0.47,4054443:0.37,4054441:0.24,4054437:0.13,4054439:0.13",11,3
1936938,1,"MI162SH28UFBINDFAS-2409181",2409181,24.3,"FALSE","2409179:0.67,2409177:0.58,2409181:0.55,2409183:0.44,2409185:0.36,2409187:0.26",8,2
1937105,1,"PA768SH77ILAINDFAS-4394554",4394554,26,"TRUE","4394554:0.57,4394552:0.50,4394548:0.40,4394544:0.40,4394546:0.40,4394550:0.38,4394556:0.36",1,1
1937692,1,"LA037SH07JWAINDFAS-1877411",1877411,25.7,"FALSE","1877410:0.37,1877411:0.36,1877412:0.34,1877409:0.30,1877407:0.25,1877408:0.24",4,4
1937692,1,"MI162SH34JHPINDFAS-3221149",3221149,25,"TRUE","3221149:0.38,3221141:0.38,3221139:0.38,3221147:0.34,3221145:0.27,3221143:0.25",4,4
1937692,1,"LA037SH08JVZINDFAS-1877404",1877404,24.9,"TRUE","1877404:0.37,1877405:0.36,1877406:0.34,1877403:0.30,1877401:0.25,1877402:0.24",4,4
1938021,1,"KI520SH84LPFINDFAS-3227623",3227623,23,"FALSE","3227625:0.50,3227623:0.44,3227627:0.41,3227629:0.33,3227631:0.27,3227633:0.25",4,3
193840,1,"CA027SH01JUCINDFAS-2216524",2216524,24.9,"TRUE","2216524:0.56,2216525:0.48,2216523:0.41,2216526:0.36,2216522:0.29,2216521:0.29",3,2
193840,1,"CA027SH94DSBINDFAS-393603",393603,25.7,"FALSE","393602:0.56,393603:0.48,393601:0.41,393604:0.36,393600:0.29,393599:0.29",3,2
1940227,2,"NU094SH48TFVINDFAS-1599923",1599923,26.5,"FALSE","1599924:0.60,1599925:0.53,1599923:0.47,1599926:0.40,1599922:0.40,1599921:0.39",1,1
1941155,1,"PI727SH56MADINDFAS-2874615",2874615,24.8,"FALSE","2874613:0.59,2874611:0.53,2874615:0.49,2874609:0.45,2874619:0.40,2874617:0.40",1,1
1942560,1,"NE717SH47NPSINDFAS-4584110",4584110,24.3,"TRUE","4584110:0.67,4584111:0.56,4584109:0.55,4584112:0.47,4584108:0.47,4584113:0.37",2,1
1944007,2,"SA106SH96CALINDFAS-710069",710069,28,"FALSE","710067:0.47,710068:0.46,710070:0.40,710066:0.39,710069:0.38,710065:0.33",2,2
1944007,2,"UN573SH86MNXINDFAS-3583631",3583631,28.7,"FALSE","3583625:0.47,3583627:0.45,3583623:0.41,3583631:0.40,3583629:0.38,3583621:0.33",2,2
1944007,2,"SA106SH97CAKINDFAS-710064",710064,28.7,"FALSE","710061:0.47,710062:0.46,710064:0.40,710060:0.39,710063:0.38,710059:0.33",2,2
