"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
1158937,1,"SK112SH97AGCINDFAS-2312579",2312579,26,"FALSE","2312577:0.56,2312578:0.50,2312579:0.38,2312580:0.37",1,1
1158937,1,"SK112SH68AHFINDFAS-2312695",2312695,26,"FALSE","2312693:0.56,2312694:0.50,3711241:0.42,2312695:0.38,2312696:0.37",1,1
1158937,1,"SK112SH69AHEINDFAS-2312691",2312691,26,"FALSE","2312689:0.56,2312690:0.50,3711239:0.42,2312691:0.38,2312692:0.37",1,1
1158937,1,"SK112SH72AHBINDFAS-2312679",2312679,26,"FALSE","2312677:0.56,2312678:0.50,3596801:0.42,2312679:0.38,2312680:0.37",1,1
11596827,1,"IN071SH82FWFINDFAS-1811729",1811729,24,"FALSE","1811731:0.57,1811732:0.54,1811730:0.48,1811729:0.38,1811728:0.29,1811727:0.20",6,2
11600495,2,"BE013SH02IWJINDFAS-3162153",3162153,27.1,"FALSE","3162145:0.59,3162147:0.49,3162153:0.48,3162149:0.39,3162151:0.39",1,1
11617187,1,"BR408SH38TJTINDFAS-2058668",2058668,27.9,"FALSE","2058667:0.56,2058666:0.50,2058668:0.43,2058665:0.43,2058662:0.40,2058663:0.40,2058664:0.39",1,1
11617187,1,"CA027SH00XAXINDFAS-2896365",2896365,26.6,"TRUE","2896365:0.59,2896363:0.46,2896355:0.40,2896361:0.39,2896357:0.39,2896359:0.38",1,1
1161948,2,"RE104SH40YDVINDFAS-1907431",1907431,26,"TRUE","1907431:0.60,1907430:0.56,1907429:0.52,1907432:0.51,1907433:0.43,1907434:0.39",1,1
1162833,2,"GA180SH54OFDINDFAS-1155944",1155944,26.2,"TRUE","1155944:0.53,1155945:0.41,1155948:0.33,1155947:0.33,1155946:0.33,1155949:0.27",2,1
1162891,1,"LE080SH68OKTINDFAS-1993000",1993000,23.5,"TRUE","1993000:0.62,1993001:0.59,1993002:0.49,1993003:0.40,1993004:0.36,1993005:0.31",4,2
116391,1,"AE303SH55NQEINDFAS-1884316",1884316,23.5,"TRUE","1884316:0.55,1884317:0.43,1884315:0.42,1884318:0.30,1884314:0.29,1884319:0.24",5,3
1164135,2,"ZC657SH32XQLINDFAS-848103",848103,25.3,"TRUE","848104:0.38,848105:0.38,848103:0.38,848106:0.32,848107:0.27",4,4
11641477,3,"DI040SH58QTHINDFAS-1215577",1215577,15.24,"TRUE","1215576:0.50,1215577:0.50,1215578:0.47,1215579:0.44,1215580:0.42,1215581:0.39",2,2
11645577,2,"BE013SH90IWVINDFAS-3162205",3162205,25.4,"FALSE","3162209:0.55,3162207:0.53,3162211:0.44,3162205:0.43,3162213:0.39",1,1
11665435,2,"ST675SH22UUBINDFAS-3366143",3366143,27.5,"TRUE","3366143:0.60,3366145:0.53,3366141:0.47,3366137:0.40,3366139:0.40,3366147:0.40",1,1
116655,1,"TE228SH94JYVINDFAS-2751143",2751143,23.5,"TRUE","2751143:0.33,2751149:0.33,2751151:0.30,2751147:0.29,2751145:0.29,2751153:0.28",17,7
11666899,1,"IN071SH95PYAINDFAS-2103475",2103475,23.3,"FALSE","2103478:0.56,2103477:0.56,2103479:0.46,2103476:0.46,2103475:0.38,2103474:0.37",1,1
1166877,2,"SA106SH76CBFINDFAS-710188",710188,27.3,"TRUE","710188:0.57,710189:0.53,710187:0.49,710190:0.44,710185:0.40,710186:0.40",1,1
116757,2,"FR057SH19QOQINDFAS-455180",455180,27.5,"TRUE","455180:0.75,455181:0.67,502654:0.67,502653:0.58,575902:0.58,502652:0.42",4,1
11696731,1,"WO030SH82LIJINDFAS-2040902",2040902,24,"TRUE","2040902:0.56,2040903:0.54,2040904:0.46,2040901:0.46,2040905:0.38,2488691:0.38",1,1
1170131,2,"TU589SH72BSTINDFAS-2021624",2021624,27.33,"FALSE","NA:0.46,NA:0.38,NA:0.37,NA:0.34,NA:0.34,NA:0.28,NA:0.28,NA:0.26,NA:0.22,2021624:0.20,NA:0.20",1,1
1171608,1,"ZC657SH78SEFINDFAS-2355649",2355649,26.2,"TRUE","2355649:0.71,2355647:0.61,2355645:0.51,2355643:0.40,2355639:0.29,2355641:0.29",3,1
1171608,1,"IN071SH66TNXINDFAS-2887941",2887941,26,"TRUE","2887941:0.68,2887939:0.56,2887937:0.47,2887935:0.35,2887933:0.27,2887931:0.27",3,1
11716661,1,"JO152SH48DKPINDFAS-1133212",1133212,25,"TRUE","1133212:0.60,1133213:0.52,1133211:0.50,1133214:0.43,1133208:0.40,1133209:0.40,1133210:0.40",1,1
11727,1,"IN071SH50IWRINDFAS-1353399",1353399,23.3,"FALSE","1353400:0.56,1353401:0.54,1353402:0.46,1353399:0.46,1353403:0.38,1353398:0.38",1,1
117285,2,"AN429SH87RQAINDFAS-1483301",1483301,28,"FALSE","1483300:0.57,1483301:0.53,1483299:0.49,1483298:0.40,1483297:0.40",1,1
11732921,2,"AN429SH96WIXINDFAS-2721777",2721777,28,"FALSE","2721775:0.36,2721771:0.35,2721773:0.34,2721777:0.33,2721769:0.29",4,3
11732973,1,"JO152SH94DMRINDFAS-1133577",1133577,23,"TRUE","1133577:0.60,1133578:0.52,1133579:0.42,1133581:0.40,1133580:0.40",1,1
11735445,2,"CO036SH02QZXINDFAS-413739",413739,24.5,"FALSE","413740:0.48,413742:0.44,413743:0.44,413739:0.41,413741:0.37,413738:0.36,413744:0.33,413737:0.24,413736:0.13",2,2
11738911,2,"LI846SH62YXPINDFAS-2728257",2728257,27.3,"FALSE","2728259:0.50,2728255:0.43,2728261:0.43,2728257:0.42,2728263:0.36",2,2
11749381,1,"LA832SH78EININDFAS-2431087",2431087,26.7,"TRUE","2431087:0.50,2431081:0.48,2431085:0.47,2431079:0.45,2431083:0.41,2431077:0.36",2,2
11749381,1,"MI162SH16UJJINDFAS-2409855",2409855,25,"TRUE","2409855:0.50,2409859:0.44,2409857:0.44,2409853:0.42,2409851:0.33,2409849:0.33",2,2
11756343,1,"LA037SH64IDRINDFAS-3097857",3097857,25.7,"TRUE","3097857:0.58,3097855:0.51,3097859:0.45,3097861:0.40,3097851:0.39,3097853:0.38",1,1
117602,1,"CA028SH18XRXINDFAS-896699",896699,25,"FALSE","896700:0.50,896699:0.44,896701:0.42,896698:0.35,896697:0.27,896696:0.21",16,4
1176041,1,"ST446SH98OFDINDFAS-2935261",2935261,23.5,"FALSE","2935259:0.60,2935261:0.53,2935257:0.53,2935263:0.49,2935255:0.49,2935265:0.46,2935267:0.39,2935269:0.39,2935271:0.39,2935273:0.37",1,1
11761125,1,"RE105SH41JWGINDFAS-1036329",1036329,26.5,"FALSE","1036327:0.53,1036328:0.53,1036326:0.40,1036329:0.39",1,1
1176338,1,"ZC657SH84HVNINDFAS-2630741",2630741,23.55,"TRUE","2630741:0.71,2630739:0.62,2630743:0.59,2630745:0.47,2630747:0.38,2630749:0.29",3,1
1176651,2,"SA106SH75CBGINDFAS-710192",710192,26,"FALSE","710191:0.50,710192:0.42,710193:0.34,710196:0.33,710195:0.33,710194:0.32",2,2
1177460,1,"PU102SH64TNJINDFAS-2358001",2358001,24,"TRUE","2358001:0.45,2357999:0.44,2358003:0.33,2357997:0.32,2358005:0.29",6,4
11799167,2,"FI053SH17BBQINDFAS-2019655",2019655,27.94,"FALSE","2019654:0.57,2019655:0.54,2019653:0.49,2019652:0.41,2019651:0.39,2019650:0.37",1,1
11802439,2,"SA336SH96BSTINDFAS-709323",709323,25.1,"FALSE","709326:0.59,709327:0.53,709325:0.51,709328:0.45,709324:0.43,709323:0.40",1,1
1180354,1,"CA027SH10JTTINDFAS-2216470",2216470,24.9,"TRUE","2216470:0.54,2216469:0.45,2216471:0.44,2216468:0.33,2216472:0.32,2216467:0.29",3,2
1180407,1,"PI863SH56LYPINDFAS-2281289",2281289,23.63,"TRUE","2281289:0.55,2281288:0.48,2281290:0.46,2281291:0.38,2281292:0.30,2281293:0.22",5,2
11806629,1,"LA037SH39HSYINDFAS-1871955",1871955,25.7,"FALSE","1871956:0.56,1871955:0.44,1871954:0.36,1871951:0.29,1871952:0.28,1871953:0.27",3,2
11811429,1,"CA028SH18XRXINDFAS-896699",896699,25,"FALSE","896700:0.60,896699:0.52,896701:0.51,896698:0.43,896696:0.40,896697:0.40",1,1
11814701,1,"LA037SH85HREINDFAS-1871677",1871677,23.8,"FALSE","1871678:0.49,1871677:0.44,1871679:0.42,1871676:0.34,1871675:0.33,1871680:0.33",2,2
11814701,1,"BL542SH42SFLINDFAS-1162595",1162595,24.5,"FALSE","1162596:0.50,1162595:0.48,1162594:0.47,1162597:0.44,1162593:0.41,1162598:0.36,1232015:0.35",2,2
1182972,3,"TW177SH71XAAINDFAS-1551293",1551293,20.32,"FALSE","1551292:0.31,1551293:0.29,1551294:0.26,1551295:0.24,1551296:0.22,1551297:0.20",6,5
1182972,3,"DI040SH53LTAINDFAS-2158468",2158468,16.08,"TRUE","2158468:0.40,2158467:0.38,2158469:0.38,2158466:0.35,2158470:0.35,2158471:0.33",6,5
1183344,2,"FI053SH89CLIINDFAS-2022876",2022876,26.67,"FALSE","2022878:0.49,2022877:0.42,2022875:0.38,2022876:0.37,2022874:0.32,2022873:0.26",6,3
11835091,1,"SO714SH14XFXINDFAS-1792810",1792810,25.3,"TRUE","1792810:0.57,1792811:0.54,1792809:0.48,1792808:0.40,1792807:0.38,1792806:0.37,1792805:0.36",1,1
11837045,1,"CA027SH67WKQINDFAS-1789946",1789946,26.6,"FALSE","1789944:0.65,1789945:0.56,1789943:0.48,1789946:0.42,1789942:0.34,1789941:0.33",2,1
11845549,1,"LE080SH89FUCINDFAS-1695958",1695958,25.7,"FALSE","1695954:0.57,1695953:0.53,1695955:0.53,1695956:0.45,1695957:0.40,1695958:0.39",1,1
11846493,1,"NE717SH18XKZINDFAS-2602729",2602729,24.3,"TRUE","2602729:0.60,2602731:0.50,2602727:0.50,2602733:0.43,2602725:0.42",1,1
11851451,1,"MI162SH71FEIINDFAS-1867505",1867505,25.55,"TRUE","1867505:0.67,1867504:0.58,1867506:0.57,1867503:0.47,1867502:0.36,1867501:0.33",2,1
11855337,1,"EZ981SH40XIDINDFAS-2725037",2725037,26,"TRUE","2725037:0.57,2725035:0.50,2725033:0.43,2725031:0.40,2725039:0.39,2725041:0.39",1,1
11855337,1,"EZ981SH40XIDINDFAS-2725037",2725037,26,"TRUE","2725037:0.57,2725035:0.50,2725033:0.43,2725031:0.40,2725039:0.39,2725041:0.39",1,1
11856065,2,"ES097SH33ZPMINDFAS-705806",705806,29.9,"TRUE","705806:0.56,705805:0.55,705804:0.47,705801:0.39,705803:0.39,705802:0.38",1,1
11856285,1,"FO425SH78GAVINDFAS-916284",916284,24.3,"FALSE","916285:0.60,916286:0.52,916284:0.50,916287:0.43,916283:0.40,916281:0.40,916282:0.40",1,1
11862095,2,"FR275SH14LBXINDFAS-2695005",2695005,29.4,"FALSE","2695001:0.57,2695003:0.52,2694999:0.47,2695005:0.41,2694997:0.39,2695007:0.35",1,1
1186438,2,"UN573SH62XGFINDFAS-2897085",2897085,28.6,"FALSE","2897081:0.49,2897087:0.48,2897089:0.43,2897079:0.42,2897083:0.41,2897085:0.39",2,2
1186438,2,"UN573SH40XHBINDFAS-2897217",2897217,28.6,"FALSE","2897213:0.49,2897219:0.48,2897221:0.43,2897211:0.42,2897215:0.41,2897217:0.39",2,2
1186630,1,"JC046SH74RVHINDFAS-1541893",1541893,25,"TRUE","1541893:0.50,1541894:0.44,1541892:0.42,1541895:0.38,1541891:0.33,1541890:0.27,1541889:0.25",4,3
1186914,1,"CA028SH18XRXINDFAS-896699",896699,25,"TRUE","896698:0.45,896699:0.45,896700:0.40,896697:0.38,896701:0.33,896696:0.32",7,3
1188325,1,"MI162SH66UDPINDFAS-2408959",2408959,26.2,"TRUE","2408959:0.67,2408957:0.57,2408955:0.48,2408953:0.37,2408951:0.33,2408949:0.33",2,1
11887021,1,"FE713SH35ERKINDFAS-1692954",1692954,25,"FALSE","1692953:0.60,1692954:0.50,1692952:0.50,1692955:0.43,1692951:0.42,1692956:0.40",1,1
11896501,2,"NU094SH56TFNINDFAS-1599876",1599876,27.5,"FALSE","1599878:0.52,1599874:0.40,1599876:0.40,1599877:0.40,1599873:0.39,1599875:0.38",1,1
11900783,1,"JC046SH82OQJINDFAS-2878367",2878367,26.2,"TRUE","2878367:0.60,2878365:0.51,2878363:0.43,2878357:0.40,2878359:0.40,2878361:0.40",1,1
11907823,2,"AN429SH90KGRINDFAS-1307269",1307269,27.3,"TRUE","1307269:0.57,1307270:0.53,1307268:0.49,1307266:0.40,1307267:0.40",1,1
11912711,2,"FI053SH89CLIINDFAS-2022875",2022875,26.04,"FALSE","2022876:0.60,2022877:0.52,2022875:0.51,2022878:0.43,2022874:0.43,2022873:0.37",1,1
1191647,1,"KI520SH56VTJINDFAS-2363483",2363483,25.55,"FALSE","2363481:0.57,2363483:0.50,2363479:0.48,2363485:0.41,2363477:0.38,2363475:0.31",3,2
1191647,1,"KI520SH40VXVINDFAS-2364181",2364181,26.2,"FALSE","2364177:0.57,2364179:0.50,2364175:0.48,2364181:0.41,2364173:0.38,2364171:0.31",3,2
1191647,1,"JC046SH33EUKINDFAS-1626908",1626908,25,"TRUE","1626908:0.57,1626909:0.50,1626907:0.48,1626910:0.41,1626906:0.38,1626905:0.31,1626904:0.29",3,2
1191884,1,"MY465SH37EPYINDFAS-2323061",2323061,25.55,"FALSE","2323058:0.67,2323057:0.58,2323059:0.55,2323060:0.44,2323061:0.36,2323062:0.26",8,3
1191895,1,"ST131SH88GYHINDFAS-2626673",2626673,24.3,"TRUE","2626673:0.71,2626675:0.60,2626671:0.59,2626677:0.51,2626669:0.50,2626679:0.40",3,1
11935113,2,"CO036SH36ZMXINDFAS-2901143",2901143,28.5,"FALSE","2901145:0.59,2901143:0.45,2901141:0.40,2901139:0.38,2901137:0.38,2901135:0.35",1,1
11940573,2,"RE104SH39PTOINDFAS-1941341",1941341,26,"FALSE","1941343:0.57,1941344:0.55,1941342:0.49,1941341:0.40,1941340:0.40,1941339:0.39",1,1
1194082,1,"JC046SH79UUMINDFAS-2297604",2297604,23,"TRUE","2297604:0.60,2297605:0.52,2297606:0.42,2297609:0.40,2297607:0.40,2297608:0.40",1,1
1194082,1,"LA037SH50HSNINDFAS-1871885",1871885,22.4,"FALSE","1871886:0.59,1871885:0.52,1871887:0.49,1871890:0.39,1871888:0.39,1871889:0.39",1,1
1194082,1,"LA037SH50HSNINDFAS-1871886",1871886,22.9,"TRUE","1871886:0.59,1871885:0.52,1871887:0.49,1871890:0.39,1871888:0.39,1871889:0.39",1,1
1194082,1,"CA027SH12EOHINDFAS-3386127",3386127,22.9,"TRUE","3386127:0.59,3386125:0.52,3386129:0.49,3386135:0.39,3386131:0.39,3386133:0.39",1,1
11943011,2,"RU271SH94NPPINDFAS-3407413",3407413,26.6,"TRUE","3407413:0.59,3407411:0.53,3407415:0.51,3407409:0.48,3407417:0.40,3407419:0.37",1,1
1195286,1,"CR037SH01EHEINDFAS-2118397",2118397,22.86,"FALSE","2118398:0.58,1691473:0.55,2118397:0.44,2118399:0.40,3731951:0.40,3731949:0.40,2118396:0.32,2118395:0.28",1,1
1195286,1,"CR037SH01EHEINDFAS-1691473",1691473,23.622,"FALSE","2118398:0.58,1691473:0.55,2118397:0.44,2118399:0.40,3731951:0.40,3731949:0.40,2118396:0.32,2118395:0.28",1,1
11959007,1,"LA037SH44VFJINDFAS-2413037",2413037,25.7,"FALSE","2413039:0.37,2413037:0.36,2413033:0.36,2413035:0.32,2413031:0.28,2413029:0.25",4,4
11966037,1,"IN071SH54DLTINDFAS-3383119",3383119,24.7,"FALSE","3383117:0.60,3383115:0.50,3383119:0.50,3383113:0.42,3383121:0.42,3383123:0.38,3383111:0.33",1,1
1197418,2,"FI053SH69XQWINDFAS-954363",954363,26.04,"FALSE","954364:0.37,954366:0.37,954365:0.36,954363:0.32,954362:0.27,954361:0.23",4,4
1197931,1,"CA027SH80CFFINDFAS-1620551",1620551,25.7,"FALSE","1620549:0.71,1620548:0.64,1620547:0.55,1620550:0.51,1620551:0.37,1620552:0.24",4,1
11981684,2,"FR275SH08LCDINDFAS-2695039",2695039,28.6,"FALSE","2695037:0.56,2695035:0.53,2695039:0.45,2695033:0.43,2695041:0.38,2695043:0.35",1,1
1198412,1,"AL007SH26TXPINDFAS-2177738",2177738,24.892,"TRUE","2177738:0.49,2177737:0.43,2177739:0.42,2177740:0.36,2177736:0.34",4,3
11984370,1,"LA858SH31IHOINDFAS-2036203",2036203,23.3,"FALSE","2036206:0.56,2036205:0.56,2036207:0.46,2036204:0.46,2036203:0.38,2036202:0.37",1,1
11987130,2,"SA106SH91CAQINDFAS-710098",710098,27.3,"FALSE","710096:0.62,710097:0.53,710095:0.53,710098:0.44,710099:0.35,710100:0.25",4,2
11991737,2,"DC114SH01BKSINDFAS-2315306",2315306,28,"TRUE","2315306:0.60,2315305:0.47,2315307:0.47,2315304:0.40,2315303:0.39",1,1
11997953,2,"UN573SH82UPPINDFAS-2243097",2243097,27,"FALSE","2243099:0.49,2243098:0.48,2243100:0.42,2243097:0.39,2243101:0.33,2243096:0.33",2,2
11997953,2,"FI053SH31ZHSINDFAS-2310105",2310105,26.67,"FALSE","2310107:0.49,2310106:0.42,2310105:0.35,2310104:0.33,2310103:0.33,2310102:0.31",2,2
1201051,2,"FR275SH33NOCINDFAS-1937108",1937108,27.8,"FALSE","1937106:0.57,1937107:0.47,1937109:0.39,1937108:0.38,1937110:0.38,1937111:0.35",1,1
1201051,2,"FR275SH18NORINDFAS-1937190",1937190,27.8,"FALSE","1937188:0.57,1937189:0.47,1937191:0.39,1937190:0.38,1937192:0.38,1937193:0.35",1,1
12010990,2,"SP782SH16HSHINDFAS-2746775",2746775,10.7,"NOPRED","NOPRED",2,2
12019,2,"UN573SH85UPMINDFAS-2243079",2243079,27,"TRUE","2243079:0.59,2243078:0.50,2243080:0.49,2243081:0.39,2243082:0.38,2243083:0.35",1,1
12020434,2,"ZC657SH32XQLINDFAS-848105",848105,26.7,"FALSE","848107:0.60,848106:0.51,848105:0.43,848104:0.40,848103:0.40",1,1
12022251,1,"CA027SH46QOJINDFAS-2052572",2052572,24.9,"TRUE","2052572:0.59,2052573:0.50,2052571:0.43,2052569:0.40,2052574:0.39,2052570:0.39",1,1
12022693,2,"AD004SH12NFFINDFAS-2044862",2044862,25.5,"FALSE","2044863:0.57,2044862:0.49,2044864:0.44,2044866:0.39,2044865:0.38,2044861:0.36",1,1
1202285,2,"DE041SH14JMFINDFAS-1760305",1760305,26.7,"FALSE","1760303:0.50,1760304:0.47,1760305:0.39,1760308:0.33,1760307:0.33,1760306:0.32",2,2
1202761,1,"CA028SH36GQPINDFAS-1299121",1299121,25.55,"FALSE","1299119:0.36,1299120:0.34,1299118:0.30,1299121:0.29,1299122:0.27,1299117:0.25",7,5
12030390,2,"CO036SH36ZMXINDFAS-2901145",2901145,29.5,"TRUE","2901145:0.59,2901143:0.45,2901141:0.40,2901139:0.38,2901137:0.38,2901135:0.35",1,1
12032144,1,"LA037SH66USZINDFAS-2411109",2411109,25.7,"FALSE","2411111:0.59,2411109:0.46,2411101:0.40,2411107:0.39,2411103:0.39,2411105:0.38",1,1
12035606,2,"RU271SH10KOBINDFAS-2039480",2039480,27.4,"TRUE","2039480:0.52,2039481:0.47,2039479:0.41,2039478:0.39,2039477:0.39",1,1
12036556,2,"AD004SH16NZBINDFAS-2343627",2343627,25.5,"FALSE","2343633:0.53,2343631:0.53,2343635:0.40,2343629:0.40,2343627:0.38,2343625:0.35",1,1
1204164,1,"JC046SH50OAJINDFAS-2760291",2760291,24.3,"TRUE","2760291:0.60,2760293:0.50,2760289:0.50,2760295:0.43,2760287:0.42,2760297:0.40,2760285:0.40",1,1
12047542,2,"AC753SH28NEPINDFAS-2044753",2044753,26.25,"TRUE","2044753:0.59,2044754:0.49,2044757:0.40,2044755:0.40,2044756:0.39",1,1
12047542,2,"YE982SH52CFNINDFAS-2794603",2794603,25.8,"FALSE","2794605:0.59,2794603:0.53,2794607:0.51,2794601:0.47,2794609:0.43",1,1
12053864,2,"WA757SH71KYQINDFAS-1412687",1412687,27.5,"FALSE","1412684:0.60,1412683:0.52,1412685:0.52,1412686:0.44,1412687:0.40,1412688:0.39",1,1
12055790,1,"MB095SH45TSWINDFAS-999641",999641,25.55,"TRUE","999641:0.50,999640:0.50,999642:0.42,999639:0.42,999637:0.33,999638:0.33",2,2
1205763,2,"UN573SH79UPSINDFAS-2243119",2243119,30.2,"FALSE","2243118:0.41,2243116:0.40,2243114:0.38,2243115:0.38,2243119:0.37,2243117:0.33",3,3
12065134,1,"ZC657SH78HVTINDFAS-2630775",2630775,23,"TRUE","2630775:0.52,2630777:0.44,2630779:0.40,2630785:0.40,2630783:0.40,2630781:0.40",1,1
12073612,2,"BE013SH02IWJINDFAS-3162153",3162153,27.1,"TRUE","3162153:0.55,3162145:0.55,3162151:0.43,3162147:0.43,3162149:0.39",1,1
12083666,1,"ST131SH62GZHINDFAS-2626829",2626829,24.3,"TRUE","2626829:0.56,2626827:0.54,2626825:0.46,2626831:0.46,2626833:0.40,2626835:0.40",1,1
12088616,1,"MI162SH38JDPINDFAS-3220521",3220521,25,"TRUE","3220521:0.50,3220519:0.47,3220517:0.45,3220523:0.44,3220515:0.38,3220525:0.36",2,2
12088616,1,"MI162SH38JDPINDFAS-3220519",3220519,24.3,"FALSE","3220521:0.50,3220519:0.47,3220517:0.45,3220523:0.44,3220515:0.38,3220525:0.36",2,2
12088616,1,"NE717SH80XIPINDFAS-2602363",2602363,24.3,"FALSE","2602365:0.50,2602363:0.47,2602361:0.45,2602367:0.44,2602359:0.38,2602369:0.36",2,2
12088616,1,"LA037SH48UXNINDFAS-2411811",2411811,23.8,"FALSE","2411813:0.49,2411811:0.48,2411815:0.42,2411809:0.37,2411807:0.33,2411817:0.33",2,2
1209,3,"KI446SH08CKDINDFAS-1287855",1287855,20.5,"FALSE","1287856:0.67,1287857:0.64,1287855:0.63,1287854:0.59,1287853:0.56,1287852:0.53",2,1
1209068,1,"IN071SH10LDDINDFAS-2511211",2511211,24.7,"FALSE","2511213:0.57,2511215:0.54,2511211:0.48,2511209:0.40,2511207:0.38,2511205:0.37",1,1
1209278,1,"IN071SH24PWXINDFAS-2103302",2103302,24.7,"FALSE","2103304:0.48,2103301:0.47,2103302:0.45,2103303:0.40,2103300:0.38,2103299:0.31",2,2
12094094,1,"ST446SH88XSTINDFAS-2783513",2783513,25.1,"FALSE","2783503:0.60,2783505:0.53,2783501:0.53,2783507:0.49,2783499:0.49,2783509:0.46,2783497:0.40,2783511:0.39,2783513:0.39,2783515:0.37",1,1
12094094,1,"ST446SH88XSTINDFAS-2783509",2783509,24,"FALSE","2783503:0.60,2783505:0.53,2783501:0.53,2783507:0.49,2783499:0.49,2783509:0.46,2783497:0.40,2783511:0.39,2783513:0.39,2783515:0.37",1,1
120951,1,"LA037SH64UTBINDFAS-2411117",2411117,23.8,"TRUE","2411117:0.36,2411119:0.35,2411121:0.28,2411115:0.28,2411113:0.23,2411123:0.19",13,4
120951,1,"LA037SH68USXINDFAS-2411093",2411093,23.8,"TRUE","2411093:0.36,2411095:0.35,2411097:0.28,2411091:0.28,2411089:0.23,2411099:0.19",13,4
120982,3,"KI446SH11LKAINDFAS-2221104",2221104,18.25,"FALSE","2221103:0.67,2221104:0.63,2221102:0.63,2221101:0.61,2221100:0.59,2221099:0.54",2,1
1210113,2,"TI895SH11CCQINDFAS-855137",855137,27.5,"NOPRED","855138:0.32,855136:0.30,855137:0.30,2290278:0.30,855139:0.27",8,5
12106102,2,"UN573SH94UPDINDFAS-2243025",2243025,27,"FALSE","2243024:0.57,2243025:0.47,2243027:0.39,2243026:0.38,2243028:0.38,2243029:0.35",1,1
12108884,1,"ZC657SH84KLNINDFAS-3044873",3044873,24.3,"TRUE","3044873:0.43,3044869:0.43,3044871:0.43,3044875:0.36,3044877:0.30,3044879:0.29",3,3
12110084,1,"MI162SH22JIBINDFAS-3221217",3221217,25,"TRUE","3221217:0.60,3221219:0.52,3221215:0.50,3221221:0.43,3221213:0.40,3221211:0.40,3407637:0.40",1,1
12114236,2,"AN429SH86LWFINDFAS-2696129",2696129,26.7,"TRUE","2696129:0.57,2696131:0.55,2696127:0.47,2696133:0.46,2696125:0.40",1,1
1211507,2,"UN573SH54OGFINDFAS-2395025",2395025,28.6,"FALSE","2395021:0.56,2395019:0.53,2395023:0.45,2395025:0.39,2395027:0.38,2395029:0.35",1,1
12130472,1,"ST446SH24YYDINDFAS-2668723",2668723,23.5,"TRUE","2668723:0.59,2668725:0.57,2668727:0.54,2668721:0.52,2668719:0.45,2668729:0.45,2668717:0.41,2668731:0.39,2668733:0.37,2668715:0.33",1,1
12133836,2,"CO036SH02QZXINDFAS-413739",413739,24.5,"FALSE","413740:0.55,413739:0.52,413738:0.45,413741:0.41,413742:0.40,413744:0.39,413743:0.38,413737:0.32,413736:0.19",1,1
12134607,2,"SA336SH24FVBINDFAS-1138093",1138093,25.7,"TRUE","1138093:0.60,1138092:0.52,1138094:0.52,1138095:0.44,1138096:0.40,1138097:0.39",1,1
12135020,1,"ZC657SH00VWLINDFAS-1004691",1004691,25.55,"FALSE","1004690:0.60,1004691:0.52,1004689:0.50,1004692:0.43,1004687:0.40,1004688:0.40",1,1
1213505,2,"RE104SH39YDWINDFAS-1907440",1907440,27.9,"NOPRED","1907438:0.40,1907436:0.40,1907437:0.40,1907435:0.39,1907440:0.39,1907439:0.38",1,1
1213689,2,"EG044SH34SIVINDFAS-2293590",2293590,27,"FALSE","2293589:0.56,2293588:0.51,2293590:0.43,2293591:0.40,2293592:0.37,2293593:0.36",1,1
12137856,2,"EG044SH29SJAINDFAS-2293619",2293619,26,"TRUE","2293619:0.56,2293618:0.51,2293620:0.43,2293621:0.40,2293622:0.37,2293623:0.36",1,1
12139610,2,"SP265SH71EFCINDFAS-810910",810910,25.7,"TRUE","810910:0.56,810911:0.56,810912:0.48,810909:0.48,810913:0.40",1,1
12142388,1,"TE228SH02AQBINDFAS-2964451",2964451,23.5,"TRUE","2964451:0.53,2964453:0.45,2964455:0.39,2964457:0.39,2964459:0.39,2964461:0.39",1,1
12145955,2,"SP782SH32KTJINDFAS-2929609",2929609,11,"NOPRED","NOPRED",2,2
12154367,2,"RE105SH04ICLINDFAS-2631603",2631603,29,"FALSE","2631599:0.59,2631597:0.47,2631601:0.46,2631595:0.39,2631603:0.37,2631605:0.36",1,1
12159072,1,"LA037SH86USFINDFAS-2410987",2410987,24.9,"FALSE","2410991:0.56,2410989:0.44,2410987:0.42,2410985:0.31,2410981:0.29,2410983:0.28",3,2
1216352,1,"IN071SH47TJSINDFAS-1600538",1600538,24,"TRUE","1600538:0.62,1600539:0.60,1600537:0.51,1600540:0.51,1600536:0.42,1600541:0.40",2,1
1216352,1,"IN071SH47TJSINDFAS-1600537",1600537,23.3,"FALSE","1600538:0.62,1600539:0.60,1600537:0.51,1600540:0.51,1600536:0.42,1600541:0.40",2,1
1216352,1,"IN071SH18TFPINDFAS-2238795",2238795,24,"TRUE","2238795:0.62,2238796:0.60,2238797:0.51,2238794:0.51,2238793:0.42,2238798:0.40,2238792:0.27",2,1
1216811,1,"AE303SH71NPOINDFAS-1884222",1884222,25.5,"TRUE","1884222:0.49,1884221:0.48,1884223:0.45,1884220:0.36,1884219:0.24,1884218:0.20",4,2
12169693,1,"PI415SH86FWRINDFAS-915531",915531,26.18,"FALSE","915530:0.57,915531:0.49,915529:0.49,915526:0.43,915528:0.40,915527:0.37,915525:0.36",3,2
